gene_id	1	all_lost	elegans_lost	sp34_lost	domain	life_stage	phenotype	reference_count	tissue	interaction	EMB_0	4_cell	EMB_30	EMB_60	EMB_90	EMB_120	EMB_150	EMB_180	EMB_210	EMB_240	EMB_270	EMB_300	EMB_330	EMB_360	EMB_390	EMB_420	EMB_450	EMB_480	EMB_510	EMB_540	EMB_570	EMB_600	L1	L2	L3	L4_her	young_adult_her	old_adult_her	male	adult_soma_her	adult_gonad_her	dauer_entry	dauer	dauer_exit
CELEG.Y71F9AL.11	1	0	0	0	0	8	0	0	2	0	3.5	6	0	1.5	3.66667	5.66667	18.3333	11.6667	0	25.6667	48	59.6667	56	70	98	81.5	49.5	95	69	61	85	5	17	2.5	2.5	4.5	2	17	4.5	2	471	4.5	9	10
CELEG.Y71F9AL.12	1	1	0	0	1	14	11	1	1	0	1717.5	3661	2337	1603	798.667	1049.67	1137	1191.33	1267	972	1150	927	928	511	908	635.5	1780	451	603	827	573	2661.5	810	499	934.5	392	1560	2838	652.5	920.5	108102	829	2290.75	1680.67
CELEG.Y71F9AL.13	1	0	0	0	1	21	29	4	1	4	12440	9606	8204	9935	8272.33	11697.3	13997.3	23334.3	15253	17735.7	21489.5	28762	33993.5	24055	32162	29882	134692	27710	28476	40923	33816	7453	251631	70943.5	194790	188921	79329.5	68491	55783	66134.5	5690755	83014.2	168972	119809
CELEG.Y71F9AL.14	1	0	0	0	2	17	4	2	7	3	2984	695	757	628	471	720.333	639.333	474.667	410	595.667	477.5	528	523.5	342	402	392	1195	273	363	921	467	813.5	1412.5	392	861	694	1055	590	692.5	838	120667	674.5	1161.25	931.333
CELEG.Y71F9AL.16	1	1	0	0	2	16	18	7	4	3	5753.5	7275	3938	3177	3270.33	4751.33	5650	6533.33	7395	6084	9073	7369.67	8518.5	6430.33	12345	8592	12386	7952	8325	9820	9146	3839	7072	2666	4381	1962.5	4112.5	4020	1555.5	1829	408082	2092.5	5406	3850
CELEG.Y71F9AL.17	1	0	0	0	7	19	27	5	17	4	9493.5	11825	12768	11437.5	12348	20561.7	22379.3	24696.7	19618	24473.7	31153	28690.7	35620.5	21986.7	34589	33874.5	29480	27739	28465	23423	20365	7314	19823.5	14327	32056	5309.5	16164	18107	10772	8704	1484901	8930.75	15216.8	19544.3
CELEG.Y71F9AL.18	1	0	0	0	7	19	3	9	2	3	1216	3919	1458.5	1064	1034.67	1293.33	1189.33	1011.67	1000	725	997.5	694.667	766.5	444	1119	622	1128	507	527	591	586	1146	593	467	1091.5	251.5	2928.5	3072	604.5	760	96453	615.75	1930.75	1165.67
CELEG.Y71F9AL.2	1	0	0	0	3	15	2	0	1	0	11.5	66	58.5	70	60.3333	78	80.3333	91	97	87.6667	94.5	64	95	53.3333	83	77.5	55.5	80	47	42	32	45.5	39.5	24.5	281.5	107	117.5	53	771	95	13806	16.5	49.5	434.667
CELEG.Y71F9AL.4	1	0	0	0	5	15	4	0	7	0	214	87	49	82	53.6667	69.3333	55	69.6667	108	51.6667	51	55.3333	49	52.6667	85	65.5	158	48	74	40	64	82	58	59	348.5	204.5	333	318	899	101	22549	130.25	527.25	784
CELEG.Y71F9AL.5	1	0	0	0	7	15	0	2	4	2	928	352	156.5	218	165	244.333	258	485.333	164	470.333	338.5	531	610	243	585	266.5	849.5	180	196	422	247	243.5	1072	488	812	1267	544	110	640.5	780	54332	784	827.5	852
CELEG.Y71F9AL.6	1	0	0	0	0	0	5	0	0	1	581	159	433	401.5	486	907	624.333	596	470	384.667	358	263.667	264.5	108.667	261	155	120	108	85	174	154	370	117.5	7.5	34	27.5	49.5	62	12.5	3	51516	29	112.25	42.6667
CELEG.Y71F9AL.7	1	0	0	0	2	0	1	0	0	1	2411.5	842	1818	2587.5	2609	3511	2845	2441.33	2727	1799	1510.5	728.667	753	291.333	568	381.5	231	279	327	338	272	1538.5	56	5.5	11	27	260	19	6	2.5	169769	19.5	29.25	7.66667
CELEG.Y71F9AL.8	1	0	0	0	1	17	2	0	4	0	512	1439	408.5	224	160.333	141.667	148.333	127.667	140	156.333	195.5	245.333	241.5	218	304	264.5	444	116	253	376	341	644.5	217	146.5	571.5	189	1149.5	876	340.5	370	35172	397.25	1684.25	719.667
CELEG.Y71F9AL.9	1	1	1	0	1	20	0	1	18	1	21831.5	23789	21768.5	20081	20357.3	27928.3	35835	37429	37791	35700	39837.5	33703.3	42337	26535.7	48722	36819	49136	33541	32927	35014	27768	16074.5	17958.5	11593.5	22704	11091	15117.5	15875	7091.5	9654	1980637	13326.8	30885.5	32783.7
CELEG.Y71F9AM.4	1	0	0	0	6	20	9	4	6	9	3744.5	4181	2527	1619.5	1074.67	1692.33	1502.33	1802	1621	1924.67	2727.5	2617.67	3061	1913.67	3163	2873.5	3260.5	2317	2420	2518	2048	1919	2637	1702	3665.5	880	3748.5	3792	1325.5	1350.5	208945	1523.25	3548.25	2334.67
CELEG.Y71F9AM.5	1	0	0	0	2	16	17	2	2	2	2476	2374	840	1058.5	673.333	1050	911.667	1097.33	884	1260.67	1355.5	1342.33	1306.5	905.667	971	1136	2244.5	650	851	2311	1350	2297.5	2445.5	865	1751.5	1262.5	2076	1071	1678	1433.5	195938	1323	2066.25	1638.67
CELEG.Y71F9AM.6	1	1	1	0	1	0	1	1	0	1	24778.5	18003	10619	8621.5	9180	13231	18668.7	19232.3	21306	17048.7	20265.5	14781	21580.5	11439.3	23862	16269	31105	16936	16569	17702	13746	9247	17855.5	10349.5	18356.5	17760.5	11883	4891	9058	15564.5	1506896	5227.25	6993.5	11836.3
CELEG.Y71F9AM.8	1	0	0	0	1	9	4	0	1	0	3	1	7	14.5	10.6667	8	10.6667	10	11	15	26	25	18.5	14.3333	21	23	13.5	14	6	11	9	0.5	2	1	1954.5	4.5	3	2	34.5	2	108276	16072.2	13300.8	2918.67
CELEG.Y71F9AR.1	1	0	0	0	3	23	1	3	12	0	370.5	589	837	773.5	1001.67	1865.67	2642.67	3628.67	2411	4226	5801	6813	8076	7634.67	11851	11375	9503.5	8941	9107	7796	8016	469.5	3397.5	1862.5	3736.5	553.5	999	41	1109.5	727	314888	2606.75	5045.75	3070.33
CELEG.Y71F9AR.2	1	0	0	0	7	12	0	1	3	0	146	88	141.5	136	178	160.333	182	165.667	171	248	434	641.667	761.5	454.667	753	788	434.5	746	750	874	606	94	116.5	73.5	153	81	53	22	56	66	38688	101.5	150.5	180.333
CELEG.Y71F9AR.3	1	0	0	0	2	15	0	1	8	0	1406	2474	1334.5	759	733.333	985.333	961.333	1003.67	932	1015.33	1485.5	1243	1293	1085.33	1711	1422	1838.5	953	1060	1275	1155	1437	889.5	362	706.5	254	1586.5	2496	327.5	456	81958	754	2739	1388
CELEG.Y71F9AR.4	1	0	0	0	0	14	0	0	5	0	1171	688	395.5	417	218.333	378.667	320.333	471	322	489	362.5	446.667	376.5	347	358	356	359.5	210	252	357	352	647	586	263.5	689.5	565	535.5	1181	201.5	274.5	42710	400.5	492.75	416
CELEG.Y71F9B.1	1	0	0	0	0	15	0	0	7	0	160.5	82	119.5	215.5	258.667	432.667	464.667	546.333	394	544	559.5	537	439.5	228	433	141.5	606	147	113	293	176	121.5	744.5	222	517	603	302.5	103	425	614.5	37200	757.5	736.75	705.333
CELEG.Y71F9B.10	1	0	0	0	0	17	16	3	47	10	7228.5	13849	11204	9293	7139	10021.3	10273.7	10469.3	7459	9336.67	12617	9869	12891	7501.33	15740	11025.5	7984.5	8915	8440	5822	6234	7879	5362	1857.5	4357.5	1017	8429.5	8493	1426.5	1208.5	553599	3216.25	8735	4803.67
CELEG.Y71F9B.13	1	0	0	0	1	16	0	0	3	0	595.5	412	173	142	88.3333	123	57.3333	34.6667	39	18.6667	18	49.3333	20	1567	29	54.5	1447.5	33	41	151	146	185	1954	417	1437	516	691.5	113	624	1027	55055	1111.75	2725	2541.67
CELEG.Y71F9B.15	1	0	0	0	1	13	0	0	1	1	0	15	1	2	0	0.333333	7	1.66667	0	10.6667	12.5	4.66667	10	19	6	16	6	46	8	0	17	2.5	3.5	2	10.5	11.5	26.5	30	47.5	20	1048	1	0	47
CELEG.Y71F9B.16	1	0	0	0	2	14	1	1	2	0	2802.5	2512	1370.5	1369.5	713	1128.67	1017.33	1078.67	921	901.667	970.5	989.667	1003.5	485	852	647	1719	572	652	804	616	1878	1366	531	790	633.5	1741	1110	597.5	876.5	141835	930	2276.25	1350.67
CELEG.Y71F9B.2	1	0	0	0	2	16	0	2	11	0	3207	1308	631.5	560.5	439	623.667	549	651	641	678.333	801	778.333	782	450.333	1015	623	1117	583	534	634	523	910	970.5	450.5	993.5	565	1093	1109	511	557.5	94934	1145.75	1733.5	1115
CELEG.Y71F9B.3	1	1	1	0	1	23	0	4	31	2	37801.5	36157	9761.5	6410.5	4057.67	4479.67	5284.33	6181.67	8500	5384	7897	5737	8575	5593	14512	8775	16021	9466	10703	9758	9512	9087.5	9751.5	3266.5	8199	5001	10713.5	2673	2344	3202.5	1006056	10110.5	15777.8	14116.7
CELEG.Y71F9B.4	1	0	0	0	1	21	40	7	7	7	45475	12985	11135.5	20102	11658	15327	11380.3	9401	4882	6575.33	4669	5095	6331	3022	3381	3809.5	6893.5	2726	3622	6649	3223	19548.5	10410	2754.5	7204	6017	5851.5	5174	3392.5	3251.5	827703	2958.25	2870.75	3143
CELEG.Y71F9B.5	1	0	0	0	3	21	54	91	72	33	1020.5	914	2024	2005.5	2387	3850.67	4535.33	5036	4115	5586.67	6474	6439.67	8107	4590.33	9578	6486.5	5536	5175	5267	5215	3941	1033.5	3226	917	1859	867	409	36	707.5	445	233643	1617	2936	2595.33
CELEG.Y71F9B.6	1	0	0	0	1	15	8	1	1	0	2308.5	1979	1270.5	990	1047	1427	1526	1587.67	1254	1832.33	1677	1519.33	1842	1252	2110	1436	1274	1104	1285	1890	1494	1413.5	976.5	321	572	196.5	992.5	3018	322	252	76038	631.75	1138.25	800.333
CELEG.Y71F9B.7	1	0	0	0	6	18	5	10	3	4	5545	5252	1829.5	935.5	454	580.333	506.667	617.667	597	489.333	509.5	494	610.5	349	638	424.5	344.5	388	334	625	481	2060.5	129.5	748.5	3313.5	854	6592	11988	1566	1070	179696	1097	4563.5	2517.33
CELEG.Y71F9B.8	1	0	0	0	6	12	0	1	6	0	1501	1592	2811.5	3028.5	3533.33	4137.33	4250.67	4526.67	5854	4654.33	5684	4120.33	5458.5	3289.33	9032	4734	4355	4537	4203	3949	3808	1275.5	1355.5	726.5	1986.5	583	699	22	447.5	369.5	335984	1404	2334.5	1817.33
CELEG.Y71F9B.9	1	0	0	0	12	18	0	1	5	0	44.5	28	59	77.5	66.3333	138.333	126	252	116	364.333	497	1009.33	1072.5	700	924	1239.5	935.5	1138	1207	1677	1055	32.5	670.5	207	306	245.5	115	25	252	284	81465	489	855.75	568.667
CELEG.Y71G10AL.1	1	0	0	0	2	0	4	1	8	3	9341	15247	14131.5	13740.5	10095.7	12503.3	9744.67	8444.33	7010	6737.33	9517	7346	7907	4634.67	9226	6125	7992	4450	4744	4640	3560	8536.5	6759	1384.5	3417.5	1040	6142.5	6181	1906	1561	494708	3104.5	4840.75	3526.67
CELEG.Y71G10AR.4	1	0	0	0	2	17	9	1	6	0	4182	4514	3883	3182	2409	2776.67	2074.67	1925	2251	1597.33	2561.5	2059	2198.5	1789	2823	2126.5	4486.5	1854	1960	2947	3217	2532	2334.5	712.5	2169	284.5	1946	2315	803	619	168313	2647.5	8398.5	3882.33
CELEG.Y71G12A.2	1	0	0	0	2	15	0	1	2	0	1372	3362	1447	861.5	922.333	1247.67	1493	2018.33	1591	1962.33	3006.5	2766.33	2918	2279	5186	3359	2708	2453	2416	2354	2753	1544	698.5	501	723.5	173.5	1427.5	2865	308.5	415.5	79622	623.5	1385.75	841
CELEG.Y71G12A.3	1	0	0	0	14	14	4	3	5	2	2097.5	2982	4934.5	4922	4627.33	6789.33	7612.67	7861.33	6982	7733.33	9516	9584.33	12093.5	8101	14741	12676.5	9608	11693	11989	9546	9983	2270	8267.5	1335.5	3352	537	1623	1025	1479	925	393918	4465.25	9347.5	6836.67
CELEG.Y71G12A.4	1	0	0	0	11	21	0	0	1	0	169	64	65	65	25.6667	17.6667	19.3333	10.3333	12	10.6667	25.5	20	19.5	16	14	25.5	10	30	14	72	20	46	27	35.5	133.5	116	149	51	551	69.5	11161	11.75	24	358.667
CELEG.Y71G12B.10	1	0	0	0	2	14	1	3	2	0	3392	3300	1296	1149.5	1060	1408.33	1117	940	896	729.667	1038	760.667	836.5	461.333	965	652.5	3169.5	473	469	666	711	1865.5	1973	999.5	1582	1293	1735.5	1875	852	1096	100160	722.25	1402.25	1046.33
CELEG.Y71G12B.11	1	0	0	0	13	22	51	9	10	6	2975.5	3699	7487.5	9803	10922	19007.7	21886.3	29479.3	20259	27703.3	45712	44910	59567.5	40632	93624	66242	48958	72837	71510	35015	40367	2494.5	31231	16089	27322	5508.5	6180	2055	10504.5	4459	2217690	7038.75	12121.2	8134
CELEG.Y71G12B.12	1	0	0	0	1	15	2	5	2	4	4222.5	4033	2893	1858	2012.67	2718.33	3299	3251.67	3223	2706	3160	2408.67	2826.5	1982	3671	2186.5	3157.5	1878	2106	3105	2556	2877.5	2055.5	773.5	1525.5	979.5	2314	2405	545	726	169752	1731.5	3481.25	2024.67
CELEG.Y71G12B.13	1	0	0	0	0	11	1	0	2	0	3282	4124	3928.5	3522.5	3173.33	3824.67	3666	3399.67	3352	2710	3654	2455	3067.5	1785	3528	2452.5	2966	2025	2147	2261	2772	2526.5	957.5	413	791.5	293	1678.5	2540	495	417	133285	855.25	1842.25	1647
CELEG.Y71G12B.14	1	0	0	0	3	20	12	2	19	0	14304.5	3720	2286.5	3576.5	2148	2597.33	3313	3082.33	932	3601.67	1528.5	2030.33	2489	1514.33	947	1139.5	4873	521	676	3062	1018	7681	6570.5	1275	2798.5	3528.5	6090	1652	1126.5	1217.5	306104	1252	1202	1558.33
CELEG.Y71G12B.15	1	0	0	0	2	17	3	4	14	0	26611.5	17300	19157.5	21390.5	17834	20284.7	14979.7	9417.67	9899	7521.67	8696	7144.33	7702	6056.67	8647	7431.5	8751.5	5547	5677	9953	7825	15349	7685.5	1996	3465.5	3065	5888	4161	2396.5	2392.5	956213	4963	10414.5	5076.67
CELEG.Y71G12B.16	1	0	0	0	2	2	3	3	3	0	22	23	5	19	10.3333	24.3333	10.3333	43	9	75.3333	81	233	208	366.667	230	521	419.5	408	511	584	702	1	413.5	205	395.5	57	71	0	95	74	24076	308.25	584	263.333
CELEG.Y71G12B.17	1	0	0	0	1	19	0	0	4	0	175.5	90	74.5	101	44.6667	47.6667	44	26	3	57	51.5	155.333	123.5	446	105	487.5	540	292	451	903	893	26	618.5	633.5	586	825	138	54	1186	669	38979	661.75	398.75	572.333
CELEG.Y71G12B.18	1	0	0	0	2	11	0	0	2	0	11	27	17	2.5	3.66667	9	3.33333	4.66667	6	4.66667	3	17.3333	16.5	31	31	42	38	43	41	52	32	5	8.5	37.5	217.5	1444	4	0	166	1071.5	7764	6.75	4	2.33333
CELEG.Y71G12B.1	1	0	0	0	6	17	5	3	6	1	14180.5	9830	8818.5	6977	5250.33	6236.67	5259	3839	4081	2410.67	2433.5	1242.33	1430	633.667	1516	766.5	2157	612	611	953	708	6439.5	1882.5	764.5	1684	787	4220	4721	656	698	274176	740.25	2047.25	1197.33
CELEG.Y71G12B.2	1	0	1	1	0	13	0	0	1	0	0	11	6	5	6	2.66667	0	1.66667	0	0.666667	2.5	2.33333	1.5	4	0	7	55	3	16	21	11	0	174.5	30.5	56.5	29.5	21.5	0	40	32.5	3183	86.5	108.75	180.667
CELEG.Y71G12B.20	1	0	0	0	6	20	11	25	67	12	7738	6785	11226	11286.5	10891	14924.7	15255.7	15663.3	12895	13704.7	17159.5	15292.7	17048.5	11524.7	23792	17129.5	12347.5	13398	13531	12884	11952	6502.5	3453	611.5	1122.5	262.5	1272	739	371.5	282	583009	1274.5	2940	1967.67
CELEG.Y71G12B.21	1	0	0	0	1	0	0	0	0	0	2	0	1	6.5	0	2	4.66667	4.33333	2	0	4	5	6.5	125.667	7	7.5	313	8	20	10	37	0	161.5	64	116.5	44	125.5	14	77.5	56	6258	314.25	455.5	158.667
CELEG.Y71G12B.22	1	0	0	0	0	11	0	0	1	0	0	3	3.5	1.5	5.66667	0.333333	6.33333	3	3	1.33333	2	4.66667	2	3	0	7	1	10	5	36	19	0	1.5	1.5	27	18	38.5	44	172	41	2273	1.25	1.5	132.667
CELEG.Y71G12B.23	1	0	0	0	3	20	0	1	7	0	677	455	280.5	256	237.667	426.667	553.333	808.667	584	718.333	1147	1172.33	1285	1140.67	1781	1588.5	1476.5	1266	1352	1816	1548	333	568.5	228.5	426.5	211	214	177	146	173.5	49234	294	928	430.333
CELEG.Y71G12B.24	1	0	0	0	2	20	3	3	8	1	528	1420	696	593.5	714.667	1151.33	1125.67	1195	1176	1213.33	2086	1736.33	1737.5	1262.33	2247	1639	3943.5	1161	1225	1344	1168	651	2693.5	1737.5	2933.5	1108	1963	2016	1032.5	1430.5	107862	1041.5	1411	1231.33
CELEG.Y71G12B.25	1	0	0	0	1	0	1	0	0	0	376.5	353	497.5	425	530	640.667	755	989.667	628	1846.33	1967.5	4793	4632.5	8350.67	6874	14279	8464.5	18946	23091	30639	30113	220.5	3281.5	6409.5	4386.5	5750	478.5	70	4214	2652.5	530320	2741.25	4708.75	3107
CELEG.Y71G12B.26	1	0	0	0	0	0	1	0	0	0	2.5	27	61.5	110	62.3333	76.6667	66	55.6667	59	51.6667	96.5	73.3333	78.5	153.333	113	105	240.5	82	124	72	220	27.5	227	175	244	41.5	59.5	15	66	53.5	9040	65	135.75	100
CELEG.Y71G12B.27	1	0	0	0	1	14	3	2	1	5	0	2	9	0	1.66667	3	1.33333	0.666667	0	0.333333	0	0.666667	0	5	1	6.5	8.5	6	0	17	5	1	2.5	9.5	135	225	288	198	2025	248.5	14114	1.5	2.25	1045.33
CELEG.Y71G12B.3	1	0	1	0	0	14	0	0	5	0	0	5	7	8.5	1	0	0	0	0	0	1	2	0	11.6667	1	4.5	8.5	0	0	17	0	0	0.5	5.5	142.5	139.5	66	29	608	77.5	7206	5.75	6.25	384
CELEG.Y71G12B.30	1	0	0	0	3	15	3	0	4	0	113.5	56	47	51.5	26.6667	12	11	10.3333	8	6.33333	4	7.66667	13	13.6667	14	15	17.5	15	9	19	19	42.5	26.5	27	211.5	177	170.5	57	716.5	91.5	13937	30.25	42.25	527
CELEG.Y71G12B.31	1	0	0	0	6	14	0	0	1	0	6	40	37.5	37	32.6667	39	21	36	22	46.6667	35.5	60	84	60.6667	117	135	100	86	119	86	103	33.5	324.5	15	49	15.5	47	13	56	68	5292	122.5	114.5	48.6667
CELEG.Y71G12B.32	1	0	0	0	0	9	0	0	1	0	2	3	1	0	2	1	5.66667	2.66667	1	2.33333	1	7.66667	3	5	3	8.5	34.5	4	11	13	4	2.5	23.5	10	10.5	7	9.5	0	5.5	12.5	885	26.25	35.25	64
CELEG.Y71G12B.33	1	0	0	0	2	0	0	0	0	0	10	13	0.5	1.5	3.66667	1	2.66667	0	0	0	3	0.333333	2	4.33333	3	11.5	26	11	0	10	13	15	3.5	1.5	53	15.5	9	11	79.5	8	1137	2.5	1.5	49.3333
CELEG.Y71G12B.35	1	0	0	0	0	6	0	0	1	0	390.5	168	431.5	354	415.333	448	605.667	714	452	658.333	906.5	933.667	807.5	911.333	1308	1051.5	589	617	685	1106	1161	262.5	401	79	149.5	54	129.5	170	35	47.5	24798	184	282.75	186.333
CELEG.Y71G12B.4	1	0	0	0	2	18	1	0	16	0	140	125	73.5	37.5	49.6667	59	68	61.6667	56	46	98	315.333	291	1409.33	253	880	15980	795	1090	1566	1601	51	30647.5	2735	11789	1406.5	1123.5	22	2426	1110.5	321590	12452.2	30645	16372.3
CELEG.Y71G12B.5	1	0	0	0	3	10	5	0	1	0	80.5	186	135	132	55.6667	24	27.3333	15.6667	36	22.6667	19	35.6667	11	26	42	26.5	25.5	59	31	35	46	54.5	23.5	7	12	7	21	24	211	11	3725	12.25	4.75	173.667
CELEG.Y71G12B.6	1	0	0	0	5	18	1	0	5	0	1004.5	647	2375	2141.5	2669	4631.67	4817	6851.67	5072	5894.67	9161	8543.33	7223	4537.67	10493	5476	4468.5	3011	3651	4699	3412	1115	980	1973.5	4692	2048.5	638	85	1014.5	2916.5	250047	901.75	1116	1065
CELEG.Y71G12B.8	1	0	0	0	5	14	14	6	2	0	2336.5	4995	4121	3825.5	2790	3822.33	3731.33	3651.67	3340	3419	4750.5	3896.33	4025	2350.33	4674	2979	8534.5	2180	2077	2007	1869	2804.5	4372.5	1533.5	2739	749	2568	4124	915.5	1012.5	212845	2073	4892.75	4116.33
CELEG.Y71G12B.9	1	0	0	0	0	11	11	3	4	18	10195	18960	11838.5	8978.5	5878.33	6394.67	5876.67	4938.67	4141	4025	5177.5	3544.67	4342	2705.33	6780	3427.5	4022	2480	2685	2516	2463	10402.5	2488.5	840.5	2207.5	602.5	5571.5	7180	640	728.5	317679	1379.75	3465.75	1869
CELEG.Y71H10A.1	1	0	0	0	3	23	3	7	17	0	7072.5	6362	3888.5	3125	1826	1769.67	1121.33	952	725	1030	1425	1504.33	2027	2326.67	1885	1893.5	10152	1641	1700	2314	2296	2767.5	12586	4424.5	9620.5	1871.5	4536.5	2009	4252	3148.5	420324	9400.5	13864.2	12015
CELEG.Y71H10A.2	1	1	0	0	7	20	0	3	2	2	48	54	183	267.5	225	451.333	576.667	719.333	659	863.333	1268.5	1461.33	1629	1606.67	1574	1924	4609	1367	1744	3050	1929	98	2144.5	802.5	1419	575.5	954.5	89	1656.5	1375.5	96875	794.5	594.25	2053.67
CELEG.Y71H10B.1	1	0	0	0	2	23	10	1	23	4	3462.5	2567	2247	1760	1371.33	1359	1442.33	1607.33	1151	2281.67	2320	3876.67	4506.5	5882	5087	7563.5	9885	6717	7317	8527	7924	1739	6948.5	3682	8412.5	3376	4323	931	3276.5	3519	392021	4113	4510	6192
CELEG.Y71H2AL.1	1	0	0	0	9	28	21	5	4	0	45.5	56	56	30.5	17	47.3333	61	255.667	40	389	321.5	1124.67	882	2127.33	739	1939	3165	1397	2183	4756	3276	43.5	2902.5	1186	1905	2366	1056	169	1397	1476	111649	1648	1945.25	2752.33
CELEG.Y71H2AL.2	1	0	0	0	1	15	8	0	8	0	17.5	27	12	13	5	23	36.3333	104	18	109	140.5	232	202.5	176	167	196.5	235.5	88	200	299	242	23	88	34	67.5	45	38.5	25	48.5	35.5	6707	118.25	266	209.333
CELEG.Y71H2AM.1	1	0	0	0	2	19	2	1	3	0	2888.5	2824	1821	1627.5	1272.67	1861	1541.67	1814	1860	1553.33	2813.5	2254.33	2284	1805.67	3447	2463	3751.5	1482	1740	2483	2087	1464	2167	1001	3008	745	1580.5	1450	1537.5	1053.5	160961	3278.75	7998	4127.67
CELEG.Y71H2AM.10	1	0	0	0	1	17	1	1	17	0	91.5	115	66.5	33.5	18.3333	21.3333	32.6667	68.6667	47	49	72	191.333	142.5	871.667	242	617	2367.5	406	469	680	759	59.5	2206.5	471.5	620	139.5	180.5	87	407	169	48360	1249.25	1881.75	1815.33
CELEG.Y71H2AM.11	1	0	1	0	2	16	0	1	3	0	2939	4090	2774	2100.5	1567	2105	1683	1641	1537	1850.33	2452.5	1911.33	1990	1573	2302	1880	4429	1308	1644	2466	2053	2226.5	2022.5	2176	4067	1543.5	2458	1713	1806.5	1910.5	195703	2327.75	4512	2582.67
CELEG.Y71H2AM.12	1	0	0	0	22	15	0	0	2	0	108.5	87	32.5	33	26	32.6667	23.3333	26.3333	26	15	36.5	20	32.5	19.3333	22	15.5	129	13	19	36	30	30.5	50	73	165	169.5	302.5	140	206	190.5	9976	138.25	143.5	211.333
CELEG.Y71H2AM.13	1	0	0	0	4	20	0	0	8	0	394	944	1378.5	1551.5	1167	1457.33	1174.67	1512.67	1063	1369.67	2091.5	2352.67	2852	1771.67	3037	2152	3156	1625	1828	2236	1504	871	1890.5	1385.5	3068	1428.5	2032	116	1365	1656.5	166804	5997	9373.75	5606
CELEG.Y71H2AM.14	1	0	0	0	1	12	0	0	3	0	1	25	29	20	24.6667	50.6667	49	101	109	107.667	225	352	303	353.333	375	576.5	522	450	524	915	457	20.5	179.5	104	60.5	52	21	0	74	40	14747	89.25	135.75	215.333
CELEG.Y71H2AM.15	1	0	0	0	7	17	6	3	5	2	43	78	76.5	125.5	150.667	315.333	754	2000.67	607	3279	3946	6847.33	8427.5	9211.33	9881	13142	8607.5	11747	12917	11910	11171	30.5	3036	2185	1957	780.5	152	5	730.5	349	303038	960.25	1291	1316
CELEG.Y71H2AM.16	1	0	1	0	2	20	0	1	5	0	66	30	18.5	21	13.6667	24.6667	32.3333	17.6667	21	62.3333	39	49.3333	54	85.6667	76	76.5	159	118	107	131	214	19	441.5	280	208.5	304	625.5	45	367	163	21740	297.5	976	564.333
CELEG.Y71H2AM.17	1	0	1	0	8	21	17	3	4	8	2129	6869	6212.5	4864.5	4998.33	7322.67	7437.33	5631	5697	4882.67	5846	4455.67	4347	2737.33	4595	3355.5	4169.5	2529	2124	2900	2482	5014.5	1532.5	484.5	651	284.5	1962	2360	440	654	194526	655.25	2337	1430.33
CELEG.Y71H2AM.19	1	0	0	0	4	22	5	14	2	9	2977	6507	4772	3622	3669.33	6017.67	6817.33	6616	5403	8272	10460	9079.67	11155.5	7493.67	14483	10425.5	9381.5	8970	8106	6701	5041	3001	7392.5	3126	5872	1244.5	5996	6650	2757.5	2598	503829	4324.25	5574.75	7818.67
CELEG.Y71H2AM.2	1	1	1	0	3	18	0	1	4	0	2114.5	3302	1862	1294	1321.33	1521	1479.67	1189.33	1314	1170.67	1333	1076	1257	938	1513	1301.5	1890.5	1063	1346	1792	1451	1832	1197.5	323	854	251	2179	2671	514.5	640	116157	1537.25	2197.25	1440.67
CELEG.Y71H2AM.20	1	0	0	0	1	17	10	1	5	0	8536	7903	5857	3797.5	2570.33	3242.67	3296	3265.67	3412	2584	3634.5	2870.33	3315.5	2037.33	4664	2664.5	4756	2068	2845	3131	2822	5477	2142	869.5	2019	946.5	2429.5	4893	687.5	868.5	238771	2666.75	7241.5	3769.67
CELEG.Y71H2AM.22	1	0	0	0	3	13	0	0	1	0	58	128	110.5	114.5	84.6667	66	45.3333	35.3333	17	44.6667	55.5	78.3333	63.5	100.667	88	202	148.5	146	163	289	150	61	127.5	9.5	28	24	80.5	6	24	53.5	8972	17.25	42	20.3333
CELEG.Y71H2AM.23	1	0	0	0	4	21	11	6	2	1	13615.5	19369	10043	7164	6001.67	7666.67	7672.33	9805.67	7693	9040.67	13647.5	13990	16419	13416.3	18913	18986.5	31625.5	14378	16115	21810	18261	9219	18428.5	9665	15602	6475	10220.5	18478	5025.5	6787	909177	9512	17107.5	14869.7
CELEG.Y71H2AM.24	1	0	0	0	4	13	0	1	6	0	1545	1870	1315	980	869.667	993.333	1162	1046.33	1045	827.333	1046	885.333	976.5	700	1112	1018	989	724	866	1185	945	1600	397	232	272	187.5	528	1036	174	279	55999	548.5	1312.25	721
CELEG.Y71H2AM.25	1	0	0	0	1	0	3	1	0	0	5.5	49	65	31	39.6667	49	24.3333	18	0	40.3333	21	30	32	31.6667	54	78	65	78	54	68	56	38	46.5	3.5	8	5.5	17.5	0	15.5	14.5	3027	53.5	38.25	13
CELEG.Y71H2AM.3	1	0	0	0	3	16	0	1	3	0	1781.5	3475	1777	1202	933.667	1195	1088.67	1150.67	831	1064.33	1300.5	1344	1240.5	963	1675	1143	2555.5	981	1056	1845	1535	2172	1799.5	416	791	353	1964	2316	657.5	689.5	95846	829	1243.75	1129.67
